fecha,ubicacion,temp_min,temp_max,lluvia,evaporacion,horas_sol,dir_rafaga_viento,vel_rafaga_viento,dir_viento_9am,dir_viento_3pm,vel_viento_9am,vel_viento_3pm,humedad_9am,humedad_3pm,presion_9am,presion_3pm,nubes_9am,nubes_3pm,temp_9am,temp_3pm,llovio_hoy
2012-10-07,CoffsHarbour,17.5,22.8,0.0,4.6,,NNW,50.0,S,SSE,21.0,27.0,57.8,59.2,1012.7,1012.0,2.0,7.0,21.5,18.4,No
2012-10-08,CoffsHarbour,14.8,20.0,0.0,6.4,8.0,SW,30.0,SW,ESE,20.0,15.0,54.7,57.7,1017.1,1013.0,5.0,4.0,17.9,18.6,No
2012-10-09,CoffsHarbour,11.3,24.6,0.8,2.8,10.9,SW,44.0,WSW,S,20.0,31.0,56.3,56.3,1011.1,1009.5,0.0,1.0,17.9,19.7,No
2012-10-10,CoffsHarbour,10.8,23.9,0.0,7.4,11.6,NE,59.0,N,NNE,27.0,42.0,54.8,63.2,1013.0,1006.6,1.0,1.0,20.9,23.8,No
2012-10-11,CoffsHarbour,17.9,20.0,2.6,4.4,,NW,64.0,NNE,N,2.0,18.0,86.6,85.3,1007.0,1004.7,8.0,8.0,20.4,16.7,Yes
2012-10-12,CoffsHarbour,8.8,20.1,6.0,0.8,,WSW,62.0,NW,WSW,31.0,36.0,54.6,20.6,1010.7,1009.2,7.0,4.0,12.1,20.1,Yes
2012-10-13,CoffsHarbour,6.1,21.0,0.0,5.2,,SSE,28.0,SW,E,12.0,19.0,28.5,34.6,1021.0,1018.4,0.0,0.0,18.8,21.4,No
2012-10-14,CoffsHarbour,8.5,21.9,0.0,5.0,7.1,S,35.0,WSW,SSE,13.0,20.0,56.7,75.0,1024.3,1022.9,7.0,7.0,15.6,16.1,No
2012-10-15,CoffsHarbour,8.1,22.0,8.0,2.6,10.8,ENE,35.0,WSW,E,8.0,25.0,52.2,56.6,1027.0,1024.2,1.0,1.0,17.0,21.4,Yes
2012-10-16,CoffsHarbour,12.7,25.9,0.2,4.4,12.1,NE,57.0,WNW,NE,18.0,42.0,50.0,54.9,1022.2,1019.2,0.0,1.0,21.2,22.9,No
2012-10-17,CoffsHarbour,15.1,33.6,0.0,5.2,11.6,SSW,52.0,NW,NE,22.0,26.0,41.4,39.3,1016.7,1012.0,1.0,1.0,24.4,28.0,No
2012-10-18,CoffsHarbour,16.7,24.8,0.0,7.2,,SW,33.0,SW,E,17.0,17.0,72.5,63.3,1022.6,1021.0,8.0,7.0,18.6,21.6,No
2012-10-19,CoffsHarbour,16.3,27.1,0.2,1.6,,NNE,49.0,NNW,NE,15.0,35.0,59.1,60.9,1016.9,1013.2,0.0,1.0,23.9,24.5,No
2012-10-20,CoffsHarbour,17.6,39.4,0.0,5.0,,NW,52.0,NNE,NE,9.0,21.0,41.3,50.7,1010.8,1006.5,1.0,1.0,27.5,28.1,No
2012-10-21,CoffsHarbour,15.1,24.6,0.0,7.0,,SSW,34.0,S,SSE,13.0,12.0,74.5,86.5,1015.6,1015.2,1.0,8.0,21.9,21.3,No
2012-10-22,CoffsHarbour,16.7,24.7,0.4,2.4,8.2,SSW,77.0,SSW,S,27.0,27.0,72.8,68.4,1014.1,1013.1,3.0,7.0,21.7,20.4,No
2012-10-23,CoffsHarbour,13.3,22.2,0.4,7.0,9.3,SW,69.0,SW,S,32.0,43.0,64.0,,1024.7,1022.8,7.0,6.0,15.1,20.6,No
2012-10-24,CoffsHarbour,12.9,21.9,0.4,6.4,11.4,S,35.0,SW,SE,25.0,17.0,55.1,36.5,1024.0,1020.9,4.0,1.0,17.9,21.7,No
2012-10-25,CoffsHarbour,9.1,25.7,0.0,4.8,,NE,56.0,N,NNE,9.0,40.0,49.3,56.8,1015.8,1011.3,1.0,1.0,19.8,23.1,No
2012-10-26,CoffsHarbour,14.7,25.5,0.0,5.4,,SSW,34.0,SW,SSE,19.0,14.0,55.6,58.0,1010.3,1006.7,0.0,2.0,22.1,24.8,No
2012-10-27,CoffsHarbour,16.7,22.8,0.0,6.6,,SSW,53.0,S,SSE,36.0,28.0,41.4,44.9,1013.7,1014.7,8.0,4.0,19.3,22.0,No
2012-10-28,CoffsHarbour,15.4,22.6,0.0,6.0,7.4,S,48.0,SSW,SSE,32.0,31.0,48.7,52.0,1023.8,1023.2,6.0,5.0,19.6,21.9,No
2012-10-29,CoffsHarbour,12.9,21.8,4.6,6.4,2.9,SSW,28.0,WSW,SE,15.0,17.0,89.3,47.1,1024.2,1021.7,8.0,6.0,14.3,20.6,Yes
2012-10-30,CoffsHarbour,14.4,23.3,0.0,4.0,5.6,E,28.0,E,NNE,8.0,21.0,67.5,58.9,1020.5,1017.7,7.0,5.0,19.5,21.2,No
2012-10-31,CoffsHarbour,11.8,25.9,1.0,1.6,11.9,NE,38.0,E,NNE,9.0,26.0,55.1,60.6,1017.6,1014.5,1.0,1.0,21.7,24.0,No
2012-11-01,CoffsHarbour,13.9,26.5,0.0,6.0,,NNE,53.0,NE,NNE,13.0,36.0,62.9,58.7,1011.6,1006.9,0.0,,23.1,25.9,No
2012-11-02,CoffsHarbour,18.6,24.2,0.2,7.0,,SSW,59.0,SSW,S,39.0,38.0,51.2,51.5,1012.1,1013.2,3.0,4.0,21.4,23.1,No
2012-11-03,CoffsHarbour,11.6,22.8,0.0,8.1,,ESE,32.0,SW,SSE,20.0,17.0,48.9,61.2,1019.4,1019.3,6.0,8.0,19.0,21.4,No
2012-11-04,CoffsHarbour,16.2,24.6,3.6,3.4,,NE,40.0,NE,NE,8.0,32.0,80.1,67.1,1021.7,1018.5,8.0,3.0,18.5,22.6,Yes
2012-11-05,CoffsHarbour,16.4,27.5,0.2,4.2,8.8,NNE,52.0,NNW,NNE,21.0,38.0,56.2,57.8,1020.4,1016.8,4.0,1.0,21.4,24.7,No
2012-11-06,CoffsHarbour,18.3,25.5,0.0,6.6,12.1,NNE,55.0,N,NNE,27.0,36.0,53.3,58.0,1020.1,1017.4,1.0,6.0,22.6,23.1,No
2012-11-07,CoffsHarbour,19.9,26.5,0.0,7.0,8.8,NNE,65.0,N,NNE,31.0,47.0,55.4,60.8,1017.8,1013.1,5.0,6.0,22.1,24.5,No
2012-11-08,CoffsHarbour,20.6,26.7,0.0,6.0,8.8,NNE,64.0,N,NNE,26.0,48.0,62.8,68.9,1014.5,1011.4,5.0,6.0,23.8,24.6,No
2012-11-09,CoffsHarbour,19.2,23.4,9.2,5.2,,SW,26.0,N,ESE,29.0,4.0,73.3,85.5,1014.5,1014.4,7.0,8.0,21.4,21.5,Yes
2012-11-10,CoffsHarbour,19.3,20.5,11.0,1.4,,SSW,57.0,WSW,SSW,20.0,32.0,87.3,95.2,1018.4,1018.6,7.0,7.0,20.6,17.8,Yes
2012-11-11,CoffsHarbour,14.9,23.2,38.0,3.0,5.8,SSE,41.0,WSW,SSE,20.0,25.0,86.7,44.9,1026.3,1024.5,8.0,1.0,15.3,21.8,Yes
2012-11-12,CoffsHarbour,9.3,23.7,0.6,5.6,9.2,NE,33.0,WSW,ENE,6.0,21.0,64.8,45.0,1026.6,1022.9,7.0,1.0,18.0,21.1,No
2012-11-13,CoffsHarbour,13.6,27.3,0.0,4.2,13.0,NE,54.0,NNE,NNE,9.0,33.0,47.6,58.8,1019.2,1016.8,1.0,1.0,22.2,24.4,No
2012-11-14,CoffsHarbour,17.7,24.7,0.0,6.4,6.7,SW,42.0,S,E,19.0,15.0,73.0,71.9,1019.0,1013.7,6.0,5.0,21.7,23.3,No
2012-11-15,CoffsHarbour,18.4,26.2,1.2,4.8,,ENE,28.0,E,NE,8.0,22.0,67.6,81.7,1014.9,1010.6,3.0,7.0,24.7,23.7,Yes
2012-11-16,CoffsHarbour,18.2,26.1,0.0,3.0,,S,43.0,S,SSE,5.0,14.0,94.4,85.3,1010.8,1008.1,7.0,8.0,21.2,23.4,No
2012-11-17,CoffsHarbour,18.5,23.3,4.2,2.8,,NNE,41.0,SW,SW,17.0,16.0,92.9,80.5,1014.2,1013.3,7.0,8.0,18.7,20.8,Yes
2012-11-18,CoffsHarbour,18.7,22.3,159.8,,,S,52.0,SW,SSE,24.0,28.0,80.7,72.3,1011.2,1010.3,7.0,7.0,18.8,22.2,Yes
2012-11-19,CoffsHarbour,14.0,23.4,0.0,4.0,8.4,SSW,49.0,SSW,SSE,30.0,28.0,56.5,61.9,1012.8,1011.6,2.0,7.0,19.7,20.4,No
2012-11-20,CoffsHarbour,12.3,24.5,0.0,6.2,10.3,S,62.0,SW,S,32.0,42.0,53.6,62.3,1018.1,1017.5,4.0,3.0,20.3,23.9,No
2012-11-21,CoffsHarbour,16.0,25.7,0.4,6.0,10.7,SW,32.0,SW,ENE,19.0,20.0,59.5,68.1,1018.8,1015.2,1.0,7.0,20.9,22.2,No
2012-11-22,CoffsHarbour,18.8,25.2,,5.8,,S,42.0,NW,SSE,14.0,18.0,58.5,71.4,1012.7,1013.1,2.0,6.0,23.5,22.8,
2012-11-23,CoffsHarbour,18.0,24.2,3.2,6.0,,SW,28.0,SW,W,18.0,14.0,78.1,86.2,1018.7,1017.8,8.0,8.0,20.3,20.3,Yes
2012-11-24,CoffsHarbour,17.9,25.7,0.4,3.2,,NE,51.0,ESE,NNE,12.0,35.0,72.3,67.6,1018.8,1015.9,1.0,,23.0,24.9,No
2012-11-25,CoffsHarbour,20.1,27.3,0.0,4.0,8.8,NNE,61.0,N,NNE,22.0,35.0,59.2,70.1,1017.8,1015.7,3.0,7.0,25.0,23.7,No
2012-11-26,CoffsHarbour,18.6,27.3,0.0,4.8,10.7,NNE,59.0,N,NNE,25.0,42.0,74.2,61.2,1017.6,1014.4,1.0,5.0,23.8,26.7,No
2012-11-27,CoffsHarbour,21.4,26.3,0.0,7.0,5.1,NE,44.0,N,NNE,24.0,29.0,63.6,63.3,1015.9,1013.3,7.0,7.0,23.8,26.7,No
2012-11-28,CoffsHarbour,20.8,26.1,0.0,4.0,5.1,SSW,50.0,SE,SSE,6.0,15.0,72.5,79.8,1016.4,1015.4,7.0,6.0,24.8,24.9,No
2012-11-29,CoffsHarbour,18.7,27.7,0.0,4.8,,SE,27.0,SE,E,10.0,15.0,65.3,72.1,1016.2,1014.8,3.0,2.0,26.3,25.9,No
2012-11-30,CoffsHarbour,20.8,29.1,0.0,5.4,,NE,52.0,NNE,NE,16.0,38.0,60.0,57.0,1015.9,1014.1,1.0,2.0,27.9,27.2,No
2013-01-01,CoffsHarbour,21.1,32.7,0.0,9.6,,NE,47.0,N,NNE,25.0,36.0,,,1014.6,1010.8,3.0,6.0,26.6,29.6,No
2013-01-02,CoffsHarbour,20.4,28.8,0.0,4.0,,S,40.0,SE,SSW,9.0,29.0,63.8,,1010.7,1012.0,1.0,8.0,27.3,26.0,No
2013-01-03,CoffsHarbour,20.0,25.4,0.5,,,S,24.0,WSW,SSE,11.0,12.0,81.9,,1017.8,1016.1,8.0,8.0,22.0,24.1,No
2013-01-04,CoffsHarbour,17.0,27.0,0.0,7.4,,ENE,36.0,ESE,ENE,8.0,20.0,52.0,,1017.2,1015.7,3.0,0.0,25.0,25.8,No
2013-01-05,CoffsHarbour,19.1,28.8,0.0,6.6,,NE,38.0,NW,NE,13.0,26.0,,,1018.4,1016.8,6.0,1.0,26.2,26.9,No
2013-01-06,CoffsHarbour,19.1,27.8,0.0,7.0,7.6,E,31.0,WSW,E,8.0,16.0,65.1,61.1,1020.4,1019.5,6.0,2.0,26.2,27.3,No
2013-01-07,CoffsHarbour,18.7,27.0,1.2,5.8,11.8,ESE,25.0,S,E,13.0,17.0,66.4,56.1,1022.5,1019.9,4.0,1.0,24.6,27.2,Yes
2013-01-08,CoffsHarbour,18.7,34.0,0.0,6.6,13.3,NNE,61.0,N,NE,21.0,46.0,51.4,65.2,1011.8,1005.2,0.0,0.0,25.9,28.7,No
2013-01-09,CoffsHarbour,21.2,38.3,0.0,8.0,8.8,NNE,58.0,NNW,NE,24.0,37.0,38.6,56.5,998.4,995.6,2.0,3.0,31.0,29.4,No
2013-01-10,CoffsHarbour,20.9,26.7,2.8,6.4,,S,39.0,SW,SW,16.0,13.0,97.2,93.0,1008.0,1008.8,8.0,8.0,20.8,22.9,Yes
2013-01-11,CoffsHarbour,20.8,33.0,0.6,1.2,,NNE,68.0,N,NNE,22.0,43.0,66.4,77.3,1011.6,1008.7,2.0,1.0,27.4,28.1,No
2013-01-12,CoffsHarbour,24.1,34.9,0.0,7.2,,NE,51.0,NW,NE,16.0,38.0,52.7,61.1,1008.4,1005.9,0.0,3.0,33.0,31.1,No
2013-01-13,CoffsHarbour,22.1,28.8,0.0,6.8,,WSW,54.0,SW,ENE,15.0,15.0,71.1,72.4,1010.3,1007.1,1.0,2.0,28.7,28.4,No
2013-01-14,CoffsHarbour,20.5,21.6,19.4,5.4,0.0,SSW,56.0,SW,SSW,24.0,35.0,92.9,93.5,1010.9,1014.0,8.0,8.0,20.9,20.0,Yes
2013-01-15,CoffsHarbour,17.5,25.0,13.8,1.6,0.8,SW,32.0,WSW,ESE,22.0,10.0,81.7,67.0,1019.6,1016.6,7.0,8.0,20.8,21.9,Yes
2013-01-16,CoffsHarbour,17.6,27.2,0.0,2.0,12.1,NE,43.0,NNW,NE,20.0,30.0,58.9,62.0,1015.8,1013.4,1.0,5.0,25.0,25.9,No
2013-01-17,CoffsHarbour,19.5,28.0,0.0,6.6,,NNE,54.0,N,NNE,22.0,35.0,60.0,66.6,1012.5,1009.7,1.0,1.0,26.1,26.9,No
2013-01-18,CoffsHarbour,21.8,30.0,0.0,7.2,,NE,66.0,NE,NE,19.0,41.0,59.0,63.8,1008.0,1003.8,0.0,1.0,28.2,28.9,No
2013-01-19,CoffsHarbour,22.6,27.3,0.0,7.2,,S,46.0,SSW,S,24.0,32.0,72.9,71.6,1008.4,1010.1,1.0,8.0,25.7,25.5,No
2013-01-20,CoffsHarbour,21.1,23.6,3.8,7.4,0.0,SW,34.0,SW,SW,20.0,16.0,96.7,92.7,1014.8,1014.0,8.0,8.0,20.3,22.0,Yes
2013-01-21,CoffsHarbour,20.4,26.0,2.0,0.8,0.0,WSW,36.0,WSW,SSW,21.0,24.0,83.5,74.8,1015.0,1012.1,8.0,8.0,22.1,25.3,Yes
2013-01-22,CoffsHarbour,20.0,29.2,2.6,1.6,9.9,NE,49.0,WNW,NE,6.0,32.0,73.4,61.2,1011.7,1009.7,5.0,6.0,26.0,28.4,Yes
2013-01-23,CoffsHarbour,21.5,28.8,0.0,6.2,6.7,NE,33.0,N,ENE,14.0,18.0,62.9,73.3,1013.0,1012.9,5.0,6.0,28.4,25.2,No
2013-01-24,CoffsHarbour,20.0,28.5,2.8,3.6,,S,35.0,SW,S,17.0,23.0,73.3,68.2,1014.9,1013.5,6.0,7.0,25.4,27.0,Yes
2013-01-25,CoffsHarbour,21.2,29.3,2.2,5.4,,NE,31.0,SSW,ENE,9.0,17.0,92.2,68.0,1013.0,1010.2,7.0,3.0,22.5,27.7,Yes
2013-01-26,CoffsHarbour,20.9,28.3,5.8,6.2,,NE,47.0,ENE,,22.0,,75.5,,1013.1,,4.0,,28.2,,Yes
2013-01-27,CoffsHarbour,21.9,23.6,42.4,4.2,,NNE,61.0,NNE,NE,30.0,28.0,96.6,93.2,1009.3,1007.0,8.0,8.0,22.1,22.7,Yes
2013-01-28,CoffsHarbour,21.5,23.6,208.5,,0.0,NNE,67.0,NE,NNE,37.0,30.0,96.7,97.3,1006.8,1003.8,8.0,8.0,21.2,20.9,Yes
2013-01-29,CoffsHarbour,19.7,28.9,172.2,,9.4,NNE,64.0,NNE,NNE,26.0,31.0,96.5,78.3,1002.1,1001.9,7.0,5.0,21.9,26.2,Yes
2013-01-30,CoffsHarbour,21.3,26.8,0.2,2.8,9.0,SSW,36.0,SW,S,15.0,18.0,89.0,79.3,1013.1,1013.4,8.0,2.0,22.2,26.1,No
2013-01-31,CoffsHarbour,20.4,27.1,0.0,4.0,,NNE,39.0,SW,ENE,9.0,23.0,72.2,75.5,1014.2,1011.8,7.0,2.0,25.0,25.9,No
2013-03-01,CoffsHarbour,22.2,23.2,0.2,5.4,0.0,N,32.0,N,NNE,10.0,14.0,82.3,93.1,1009.8,1009.3,8.0,8.0,23.4,22.9,No
2013-03-02,CoffsHarbour,19.0,23.7,16.0,0.0,,E,39.0,SW,SSW,19.0,20.0,96.8,95.1,1013.6,1013.2,,8.0,18.6,20.1,Yes
2013-03-03,CoffsHarbour,19.1,25.2,36.0,1.8,1.2,E,42.0,ESE,ESE,19.0,22.0,75.2,67.5,1015.7,1015.9,8.0,8.0,23.2,24.1,Yes
2013-03-04,CoffsHarbour,20.6,24.8,13.8,2.6,0.2,ESE,49.0,ESE,ESE,25.0,31.0,75.0,77.4,1018.1,1017.7,7.0,7.0,23.0,23.4,Yes
2013-03-05,CoffsHarbour,20.0,26.1,3.8,5.4,8.5,ESE,40.0,ESE,SE,20.0,21.0,64.5,57.6,1019.1,1018.9,7.0,6.0,22.9,25.3,Yes
2013-03-06,CoffsHarbour,18.7,25.4,0.0,6.2,5.6,SE,35.0,W,E,10.0,19.0,77.3,63.7,1019.3,1018.1,7.0,6.0,21.3,24.8,No
2013-03-07,CoffsHarbour,18.5,26.1,2.4,2.2,,SSE,30.0,SW,S,12.0,17.0,88.3,62.1,1020.4,1018.4,7.0,6.0,19.9,24.9,Yes
2013-03-08,CoffsHarbour,17.3,24.7,0.9,3.3,,E,32.0,WSW,SSW,12.0,16.0,82.1,80.2,1021.1,1019.3,7.0,7.0,21.0,22.7,No
2013-03-09,CoffsHarbour,18.7,25.7,2.5,1.9,,SE,32.0,WSW,SE,11.0,14.0,87.7,58.8,1020.8,1019.3,6.0,6.0,21.1,26.0,Yes
2013-03-10,CoffsHarbour,17.8,25.5,0.3,4.1,,SW,33.0,SW,SSE,17.0,17.0,80.7,67.1,1020.0,1018.6,7.0,4.0,20.8,24.5,No
2013-03-11,CoffsHarbour,18.8,25.9,0.6,5.6,7.7,ESE,28.0,SW,ESE,16.0,16.0,79.9,54.3,1019.4,1019.1,7.0,3.0,21.4,25.7,No
2013-03-12,CoffsHarbour,17.7,25.7,2.0,4.0,3.3,ESE,33.0,WSW,SSE,19.0,10.0,88.5,63.7,1018.8,1017.3,7.0,6.0,20.3,23.9,Yes
2013-03-13,CoffsHarbour,18.9,26.2,0.6,3.2,8.6,SW,30.0,WSW,SE,17.0,16.0,88.2,55.5,1014.5,1011.5,6.0,3.0,20.7,26.4,No
2013-03-14,CoffsHarbour,16.1,26.4,0.0,5.6,,,,WSW,SSE,19.0,31.0,68.6,60.3,1010.7,1009.0,1.0,2.0,21.8,26.0,No
2013-03-15,CoffsHarbour,20.5,28.0,0.0,,,SSW,43.0,SSW,SSE,29.0,19.0,61.5,65.3,1013.6,1013.2,,4.0,24.0,26.1,No
2013-03-16,CoffsHarbour,18.1,26.6,8.0,9.9,,N,29.0,WSW,E,11.0,15.0,71.4,57.1,1014.5,1011.4,0.0,0.0,23.3,25.9,Yes
2013-03-17,CoffsHarbour,18.7,27.8,0.0,4.4,7.6,S,65.0,S,S,16.0,43.0,68.1,61.7,1008.7,1010.1,0.0,6.0,24.5,23.9,No
2013-03-18,CoffsHarbour,17.3,23.5,0.0,9.0,6.9,SSW,43.0,SW,SE,23.0,20.0,57.6,67.6,1019.1,1019.2,3.0,7.0,19.8,20.2,No
2013-03-19,CoffsHarbour,16.9,23.6,9.4,3.4,6.0,ESE,31.0,NW,SE,10.0,17.0,85.1,55.3,1023.2,1022.1,7.0,2.0,18.4,23.7,Yes
2013-03-20,CoffsHarbour,15.1,24.0,3.2,4.0,2.3,ENE,31.0,WSW,ESE,13.0,8.0,81.6,60.5,1025.2,1022.3,2.0,7.0,18.8,22.7,Yes
2013-03-21,CoffsHarbour,16.3,24.7,10.8,4.4,,NNE,39.0,N,NNE,11.0,23.0,75.2,76.7,1022.1,1018.5,7.0,6.0,20.6,22.3,Yes
2013-03-22,CoffsHarbour,20.5,30.6,1.2,2.0,,NNE,51.0,NNW,NNE,24.0,34.0,65.1,67.3,1019.2,1015.2,2.0,2.0,24.6,27.1,Yes
2013-03-23,CoffsHarbour,21.2,30.1,0.0,4.0,,NW,31.0,NW,E,17.0,14.0,76.5,61.5,1016.2,1013.9,3.0,3.0,25.3,27.8,No
2013-03-24,CoffsHarbour,19.3,30.0,1.4,2.8,,WNW,35.0,SE,W,3.0,17.0,82.3,81.4,1015.7,1013.0,1.0,8.0,24.8,22.5,Yes
2013-03-25,CoffsHarbour,19.0,27.4,1.7,2.3,,SSE,25.0,SW,SSE,3.0,19.0,82.1,75.8,1016.6,1016.4,1.0,2.0,23.8,27.4,Yes
2013-03-26,CoffsHarbour,21.1,26.3,0.0,4.0,9.1,ENE,30.0,WNW,ENE,6.0,16.0,82.6,62.2,1020.6,1018.3,3.0,5.0,24.3,26.7,No
2013-03-27,CoffsHarbour,18.5,27.1,0.0,5.0,6.6,NNE,36.0,NW,NNE,7.0,21.0,74.0,74.6,1021.4,1019.1,1.0,7.0,22.8,24.1,No
2013-03-28,CoffsHarbour,19.4,27.7,0.0,3.6,,NNE,48.0,N,NE,12.0,30.0,69.0,65.2,1019.4,1015.6,1.0,1.0,23.4,26.3,No
2013-03-29,CoffsHarbour,20.3,24.7,3.3,7.4,,S,43.0,W,S,8.0,29.0,90.8,68.4,1015.3,1015.1,8.0,8.0,21.5,22.1,Yes
2013-03-30,CoffsHarbour,17.6,24.5,8.2,5.8,,SW,31.0,WSW,E,12.0,19.0,67.8,65.6,1017.6,1014.4,7.0,5.0,19.8,22.9,Yes
2013-03-31,CoffsHarbour,19.6,27.1,0.0,4.8,3.0,NNW,35.0,NNW,NW,20.0,12.0,70.3,91.8,1011.7,1010.3,6.0,8.0,21.7,21.6,No
2013-04-01,CoffsHarbour,15.0,24.2,6.2,2.6,6.1,SSW,49.0,WSW,S,15.0,29.0,64.5,78.8,1015.1,1014.5,1.0,8.0,20.9,21.8,Yes
2013-04-02,CoffsHarbour,17.1,25.6,1.0,3.0,10.2,WSW,27.0,SW,E,13.0,16.0,72.3,63.3,1016.2,1013.4,1.0,1.0,21.1,24.4,No
2013-04-03,CoffsHarbour,15.6,26.7,0.0,3.6,9.0,S,70.0,SW,S,9.0,23.0,79.1,55.8,1018.8,1017.4,2.0,6.0,21.4,25.2,No
2013-04-04,CoffsHarbour,15.9,24.2,15.8,6.6,,SSE,42.0,WSW,SSE,19.0,26.0,92.4,47.5,1025.2,1025.1,7.0,5.0,16.0,23.8,Yes
2013-04-05,CoffsHarbour,17.4,21.0,2.6,3.2,,SSE,37.0,WSW,SW,24.0,10.0,69.8,96.0,1027.9,1027.5,4.0,8.0,17.8,18.4,Yes
2013-04-06,CoffsHarbour,16.1,21.6,39.0,1.8,,WSW,33.0,WSW,S,13.0,10.0,94.3,65.7,1026.8,1023.4,8.0,8.0,18.0,22.0,Yes
2013-04-07,CoffsHarbour,14.7,22.6,13.2,1.8,,E,34.0,S,SE,10.0,10.0,70.7,68.3,1022.8,1021.5,1.0,3.0,21.6,20.8,Yes
2013-04-08,CoffsHarbour,13.5,23.5,0.6,3.6,9.8,SSE,30.0,SW,SE,14.0,15.0,68.2,60.9,1024.7,1023.0,1.0,2.0,20.2,23.1,No
2013-04-09,CoffsHarbour,14.7,23.3,1.6,3.8,9.4,ENE,35.0,SW,SSE,18.0,10.0,67.9,68.6,1024.8,1023.0,6.0,7.0,20.9,22.4,Yes
2013-04-10,CoffsHarbour,15.1,22.5,51.2,6.8,4.7,ESE,32.0,WSW,S,12.0,18.0,92.8,65.9,1024.2,1021.9,7.0,2.0,17.7,21.7,Yes
2013-04-11,CoffsHarbour,13.7,23.6,1.2,0.8,,SSW,26.0,WSW,SE,13.0,14.0,86.9,69.7,1023.9,1022.5,7.0,2.0,18.4,21.9,Yes
2013-04-12,CoffsHarbour,15.6,22.6,4.0,2.6,,ESE,36.0,WSW,ENE,14.0,15.0,90.5,75.1,1025.1,1021.9,7.0,6.0,18.9,19.8,Yes
2013-04-13,CoffsHarbour,15.6,21.7,10.0,0.7,,WSW,31.0,WSW,W,20.0,10.0,81.7,96.3,1021.0,1016.8,8.0,8.0,19.6,18.2,Yes
2013-04-14,CoffsHarbour,13.6,24.9,12.8,1.2,9.2,SW,26.0,WSW,SE,10.0,11.0,72.6,50.1,1014.3,1012.0,4.0,7.0,21.5,23.7,Yes
2013-04-15,CoffsHarbour,16.0,26.5,0.0,3.2,5.4,NE,32.0,NW,NNE,11.0,23.0,74.5,69.2,1012.3,1008.4,7.0,7.0,20.9,23.9,No
2013-04-16,CoffsHarbour,15.3,24.7,,1.0,6.9,S,39.0,SSW,SSE,13.0,27.0,76.1,73.1,1012.8,1011.9,4.0,7.0,21.5,23.8,
2013-04-17,CoffsHarbour,14.9,22.6,7.6,0.4,6.8,SW,25.0,SW,ESE,18.0,9.0,68.7,72.7,1016.1,1013.5,2.0,7.0,21.0,22.3,Yes
2013-04-18,CoffsHarbour,15.6,24.9,0.8,2.8,,SW,20.0,WSW,SE,13.0,12.0,77.2,64.5,1014.1,1011.8,1.0,1.0,21.4,22.6,No
2013-04-19,CoffsHarbour,14.2,23.0,0.0,2.0,,S,40.0,SSW,S,15.0,29.0,62.0,56.5,1011.6,1010.5,3.0,8.0,21.6,20.7,No
2013-04-20,CoffsHarbour,7.0,22.1,0.2,4.4,,SW,49.0,WSW,WSW,15.0,19.0,44.2,44.9,1011.2,1008.5,0.0,5.0,18.0,22.0,No
2013-04-21,CoffsHarbour,15.7,23.0,0.0,5.4,,SW,40.0,SW,SSE,27.0,18.0,53.3,55.6,1014.6,1012.0,0.0,3.0,19.3,22.2,No
2013-04-22,CoffsHarbour,16.0,27.1,0.0,3.0,9.3,NE,36.0,N,ENE,11.0,27.0,57.5,54.5,1012.6,1008.2,6.0,6.0,22.0,26.0,No
2013-04-23,CoffsHarbour,10.6,25.5,0.0,3.6,10.9,SE,18.0,NW,SE,9.0,13.0,51.5,39.1,1013.7,1011.7,0.0,0.0,21.8,24.0,No
2013-04-24,CoffsHarbour,12.0,23.7,0.0,3.0,10.4,NE,24.0,SSW,ENE,0.0,15.0,63.3,54.0,1019.2,1016.4,1.0,2.0,19.5,23.0,No
2013-04-25,CoffsHarbour,13.7,23.8,0.0,4.0,,S,28.0,SW,S,10.0,19.0,66.3,65.3,1019.9,1019.0,1.0,3.0,20.7,23.0,No
2013-04-26,CoffsHarbour,12.4,22.5,0.0,0.8,,SSE,24.0,SW,E,7.0,12.0,66.1,45.4,1023.6,1021.2,0.0,0.0,21.9,23.3,No
2013-04-27,CoffsHarbour,11.5,25.7,0.0,4.0,,NE,32.0,NW,NNW,9.0,19.0,64.0,47.5,1023.4,1019.7,0.0,0.0,21.7,25.3,No
2013-04-28,CoffsHarbour,14.0,26.1,0.0,4.0,10.3,NE,31.0,NNW,NNE,6.0,24.0,60.6,62.7,1021.8,1019.0,0.0,0.0,23.0,25.0,No
2013-04-29,CoffsHarbour,13.4,26.4,0.0,2.6,10.2,NE,21.0,NW,NNE,7.0,17.0,62.3,62.0,1023.8,1021.9,7.0,1.0,21.8,25.3,No
2013-04-30,CoffsHarbour,14.7,25.7,0.2,3.2,10.3,NNE,35.0,SE,NE,6.0,24.0,71.4,62.3,1023.9,1022.0,1.0,1.0,21.3,24.9,No
2013-05-01,CoffsHarbour,14.4,26.9,0.0,3.2,9.9,NNE,33.0,NW,NNE,15.0,25.0,65.3,66.7,1021.1,1015.3,1.0,6.0,21.9,25.0,No
2013-05-02,CoffsHarbour,14.5,23.0,0.0,2.8,,S,50.0,SW,S,23.0,39.0,62.3,47.7,1021.3,1022.2,7.0,7.0,19.9,20.2,No
